sequence,timestamp_et,tminus_scheduled,tminus_actual_bell,leg,phase,bid,ask,last_trade,rolling_true_print_count_60s,router_return,manager_eligible,signed_non_decision,code_path,overwritten_or_unreached
420,2026-07-19T07:21:52.000000-04:00,T-308.133,T-313.133,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,74,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
421,2026-07-19T07:21:52.000000-04:00,T-308.133,T-313.133,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,74,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
422,2026-07-19T07:21:52.000000-04:00,T-308.133,T-313.133,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,74,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
423,2026-07-19T07:22:09.000000-04:00,T-307.850,T-312.850,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,73,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
424,2026-07-19T07:22:10.000000-04:00,T-307.833,T-312.833,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,73,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
425,2026-07-19T07:22:10.000000-04:00,T-307.833,T-312.833,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,73,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
426,2026-07-19T07:22:10.000000-04:00,T-307.833,T-312.833,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,73,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
427,2026-07-19T07:22:11.000000-04:00,T-307.817,T-312.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,72,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
428,2026-07-19T07:22:11.000000-04:00,T-307.817,T-312.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,72,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
429,2026-07-19T07:22:11.000000-04:00,T-307.817,T-312.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,71,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
430,2026-07-19T07:22:11.000000-04:00,T-307.817,T-312.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,71,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
431,2026-07-19T07:22:11.000000-04:00,T-307.817,T-312.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,70,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
432,2026-07-19T07:22:11.000000-04:00,T-307.817,T-312.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,70,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
433,2026-07-19T07:22:11.000000-04:00,T-307.817,T-312.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,70,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
434,2026-07-19T07:22:11.000000-04:00,T-307.817,T-312.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,70,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
435,2026-07-19T07:22:11.000000-04:00,T-307.817,T-312.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,69,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
436,2026-07-19T07:22:11.000000-04:00,T-307.817,T-312.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,69,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
437,2026-07-19T07:22:11.000000-04:00,T-307.817,T-312.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,69,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
438,2026-07-19T07:22:11.000000-04:00,T-307.817,T-312.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,69,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
439,2026-07-19T07:22:12.000000-04:00,T-307.800,T-312.800,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
440,2026-07-19T07:22:12.000000-04:00,T-307.800,T-312.800,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
441,2026-07-19T07:22:12.000000-04:00,T-307.800,T-312.800,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
444,2026-07-19T07:22:20.000000-04:00,T-307.667,T-312.667,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
445,2026-07-19T07:22:20.000000-04:00,T-307.667,T-312.667,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,75,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
446,2026-07-19T07:22:20.000000-04:00,T-307.667,T-312.667,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,75,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
447,2026-07-19T07:22:51.000000-04:00,T-307.150,T-312.150,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,75,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
449,2026-07-19T07:22:52.000000-04:00,T-307.133,T-312.133,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,74,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
450,2026-07-19T07:22:52.000000-04:00,T-307.133,T-312.133,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,74,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
451,2026-07-19T07:22:52.000000-04:00,T-307.133,T-312.133,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,74,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
452,2026-07-19T07:22:53.000000-04:00,T-307.117,T-312.117,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,74,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
453,2026-07-19T07:23:09.000000-04:00,T-306.850,T-311.850,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,73,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
454,2026-07-19T07:23:10.000000-04:00,T-306.833,T-311.833,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,73,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
455,2026-07-19T07:23:10.000000-04:00,T-306.833,T-311.833,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,73,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
456,2026-07-19T07:23:10.000000-04:00,T-306.833,T-311.833,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,73,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
457,2026-07-19T07:23:11.000000-04:00,T-306.817,T-311.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,72,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
458,2026-07-19T07:23:11.000000-04:00,T-306.817,T-311.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,72,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
459,2026-07-19T07:23:11.000000-04:00,T-306.817,T-311.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,71,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
460,2026-07-19T07:23:11.000000-04:00,T-306.817,T-311.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,71,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
461,2026-07-19T07:23:12.000000-04:00,T-306.800,T-311.800,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,70,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
462,2026-07-19T07:23:15.000000-04:00,T-306.750,T-311.750,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,70,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
463,2026-07-19T07:23:15.000000-04:00,T-306.750,T-311.750,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,70,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
464,2026-07-19T07:23:15.000000-04:00,T-306.750,T-311.750,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,70,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
465,2026-07-19T07:23:15.000000-04:00,T-306.750,T-311.750,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,69,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
466,2026-07-19T07:23:15.000000-04:00,T-306.750,T-311.750,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,69,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
467,2026-07-19T07:23:15.000000-04:00,T-306.750,T-311.750,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,69,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
468,2026-07-19T07:23:15.000000-04:00,T-306.750,T-311.750,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,69,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
469,2026-07-19T07:23:15.000000-04:00,T-306.750,T-311.750,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
470,2026-07-19T07:23:15.000000-04:00,T-306.750,T-311.750,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
471,2026-07-19T07:23:15.000000-04:00,T-306.750,T-311.750,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
473,2026-07-19T07:23:20.000000-04:00,T-306.667,T-311.667,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
474,2026-07-19T07:23:20.000000-04:00,T-306.667,T-311.667,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,75,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
475,2026-07-19T07:23:20.000000-04:00,T-306.667,T-311.667,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,75,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
476,2026-07-19T07:23:24.000000-04:00,T-306.600,T-311.600,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,75,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
478,2026-07-19T07:23:53.000000-04:00,T-306.117,T-311.117,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,74,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
479,2026-07-19T07:23:54.000000-04:00,T-306.100,T-311.100,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,74,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
480,2026-07-19T07:23:54.000000-04:00,T-306.100,T-311.100,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,74,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
481,2026-07-19T07:23:54.000000-04:00,T-306.100,T-311.100,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,74,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
482,2026-07-19T07:24:10.000000-04:00,T-305.833,T-310.833,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,73,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
483,2026-07-19T07:24:10.000000-04:00,T-305.833,T-310.833,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,73,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
484,2026-07-19T07:24:10.000000-04:00,T-305.833,T-310.833,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,73,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
485,2026-07-19T07:24:10.000000-04:00,T-305.833,T-310.833,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,73,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
486,2026-07-19T07:24:11.000000-04:00,T-305.817,T-310.817,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,72,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
487,2026-07-19T07:24:12.000000-04:00,T-305.800,T-310.800,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,72,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
488,2026-07-19T07:24:12.000000-04:00,T-305.800,T-310.800,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,71,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
489,2026-07-19T07:24:12.000000-04:00,T-305.800,T-310.800,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,71,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
490,2026-07-19T07:24:12.000000-04:00,T-305.800,T-310.800,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,70,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
491,2026-07-19T07:24:12.000000-04:00,T-305.800,T-310.800,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,70,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
492,2026-07-19T07:24:12.000000-04:00,T-305.800,T-310.800,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,70,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
493,2026-07-19T07:24:12.000000-04:00,T-305.800,T-310.800,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,70,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
494,2026-07-19T07:24:13.000000-04:00,T-305.783,T-310.783,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,69,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
495,2026-07-19T07:24:13.000000-04:00,T-305.783,T-310.783,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,69,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
496,2026-07-19T07:24:13.000000-04:00,T-305.783,T-310.783,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,69,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
497,2026-07-19T07:24:13.000000-04:00,T-305.783,T-310.783,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,69,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
498,2026-07-19T07:24:13.000000-04:00,T-305.783,T-310.783,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
499,2026-07-19T07:24:14.000000-04:00,T-305.767,T-310.767,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
500,2026-07-19T07:24:14.000000-04:00,T-305.767,T-310.767,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
501,2026-07-19T07:24:19.000000-04:00,T-305.683,T-310.683,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
503,2026-07-19T07:24:20.000000-04:00,T-305.667,T-310.667,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,68,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
504,2026-07-19T07:24:20.000000-04:00,T-305.667,T-310.667,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,75,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
505,2026-07-19T07:24:20.000000-04:00,T-305.667,T-310.667,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,75,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
506,2026-07-19T07:24:23.000000-04:00,T-305.617,T-310.617,VRB,ENTRY_RESTING_AT_65_BEFORE_NIK_FILL,67,75,70,0,LAWFUL_PRESENCE_CONTINUE,true,HOLD_STAIRCASE_QUIET_FIFO,live_v4.py:13248-13263,"best-bid mismatch, target recomputation, window-truth, cohort, and cancel/repost organs"
