ticker,category,region,covered,audited_close,rm_mid,rm_qual_ask,rm_last_print,err_mid,err_qual_ask,err_last_print,drift_close_minus_mid
KXATPMATCH-26JUL12SONSCH-SON,ATP_MAIN,51_75,True,70,65.0,65,61,-5.0,-5,-9,5.0
KXATPMATCH-26JUL12STRMUN-MUN,ATP_MAIN,51_75,True,81,72.0,73,73,-9.0,-8,-8,9.0
KXATPMATCH-26JUL12STRMUN-STR,ATP_MAIN,26_50,True,21,27.5,28,28,6.5,7,7,-6.5
KXATPMATCH-26JUL12SVRDIM-DIM,ATP_MAIN,51_75,True,61,65.5,66,66,4.5,5,5,-4.5
KXATPMATCH-26JUL12SVRDIM-SVR,ATP_MAIN,26_50,True,40,33.5,34,35,-6.5,-6,-5,6.5
KXATPMATCH-26JUL12TABHUE-HUE,ATP_MAIN,26_50,True,42,43.5,44,44,1.5,2,2,-1.5
KXATPMATCH-26JUL12TABHUE-TAB,ATP_MAIN,51_75,True,59,56.5,57,57,-2.5,-2,-2,2.5
KXATPMATCH-26JUL12TSIBUS-BUS,ATP_MAIN,51_75,True,56,53.5,54,54,-2.5,-2,-2,2.5
KXATPMATCH-26JUL12TSIBUS-TSI,ATP_MAIN,26_50,True,46,46.0,47,47,0.0,1,1,0.0
KXATPMATCH-26JUL13COLSKA-COL,ATP_MAIN,ge76,True,84,87.5,88,88,3.5,4,4,-3.5
KXATPMATCH-26JUL13COLSKA-SKA,ATP_MAIN,le25,True,18,13.5,14,14,-4.5,-4,-4,4.5
KXATPMATCH-26JUL13FAUDAM-DAM,ATP_MAIN,26_50,True,46,44.5,45,45,-1.5,-1,-1,1.5
KXATPMATCH-26JUL13FAUDAM-FAU,ATP_MAIN,51_75,False,55,,,,,,,
KXATPMATCH-26JUL13MARMID-MAR,ATP_MAIN,26_50,True,38,37.5,38,38,-0.5,0,0,0.5
KXATPMATCH-26JUL13MARMID-MID,ATP_MAIN,51_75,True,63,62.5,63,63,-0.5,0,0,0.5
KXATPMATCH-26JUL13PASKRU-KRU,ATP_MAIN,26_50,True,37,35.5,36,36,-1.5,-1,-1,1.5
KXATPMATCH-26JUL13PASKRU-PAS,ATP_MAIN,51_75,True,65,63.5,64,64,-1.5,-1,-1,1.5
KXATPMATCH-26JUL13SANDAN-DAN,ATP_MAIN,ge76,True,75,77.5,78,78,2.5,3,3,-2.5
KXATPMATCH-26JUL13SANDAN-SAN,ATP_MAIN,le25,True,25,22.5,23,23,-2.5,-2,-2,2.5
KXATPMATCH-26JUL13TABROD-ROD,ATP_MAIN,26_50,True,41,41.5,42,42,0.5,1,1,-0.5
KXATPMATCH-26JUL13TABROD-TAB,ATP_MAIN,51_75,True,60,59.0,59,60,-1.0,-1,0,1.0
KXATPMATCH-26JUL14CECBUR-BUR,ATP_MAIN,51_75,True,54,56.5,57,57,2.5,3,3,-2.5
KXATPMATCH-26JUL14CECBUR-CEC,ATP_MAIN,26_50,True,48,43.5,44,43,-4.5,-4,-5,4.5
KXATPMATCH-26JUL14CINHAL-CIN,ATP_MAIN,26_50,True,47,49.5,50,50,2.5,3,3,-2.5
KXATPMATCH-26JUL14CINHAL-HAL,ATP_MAIN,51_75,True,55,51.5,52,52,-3.5,-3,-3,3.5
KXATPMATCH-26JUL14DIAMID-DIA,ATP_MAIN,ge76,True,79,78.0,79,79,-1.0,0,0,1.0
KXATPMATCH-26JUL14DIAMID-MID,ATP_MAIN,le25,True,22,22.5,23,23,0.5,1,1,-0.5
KXATPMATCH-26JUL14GOMMCD-GOM,ATP_MAIN,51_75,True,61,55.5,56,56,-5.5,-5,-5,5.5
KXATPMATCH-26JUL14GOMMCD-MCD,ATP_MAIN,26_50,True,42,44.5,45,44,2.5,3,2,-2.5
KXATPMATCH-26JUL14KYMDIE-DIE,ATP_MAIN,26_50,True,38,36.5,37,37,-1.5,-1,-1,1.5
KXATPMATCH-26JUL14KYMDIE-KYM,ATP_MAIN,51_75,True,62,63.5,64,64,1.5,2,2,-1.5
KXATPMATCH-26JUL14MARPRA-MAR,ATP_MAIN,51_75,True,71,74.5,75,75,3.5,4,4,-3.5
KXATPMATCH-26JUL14MARPRA-PRA,ATP_MAIN,le25,True,29,25.5,26,26,-3.5,-3,-3,3.5
KXATPMATCH-26JUL14NEUPRA-NEU,ATP_MAIN,51_75,True,64,67.0,68,0,3.0,4,-64,-3.0
KXATPMATCH-26JUL14NEUPRA-PRA,ATP_MAIN,26_50,True,35,33.5,36,0,-1.5,1,-35,1.5
KXATPMATCH-26JUL14RINTAB-RIN,ATP_MAIN,51_75,True,68,68.0,69,69,0.0,1,1,0.0
KXATPMATCH-26JUL14RINTAB-TAB,ATP_MAIN,26_50,True,33,33.0,34,34,0.0,1,1,0.0
KXATPMATCH-26JUL14TOPUGO-TOP,ATP_MAIN,26_50,True,29,29.5,30,30,0.5,1,1,-0.5
KXATPMATCH-26JUL14TOPUGO-UGO,ATP_MAIN,51_75,True,72,71.0,72,72,-1.0,0,0,1.0
KXATPMATCH-26JUL14TRAKRU-KRU,ATP_MAIN,51_75,True,56,58.5,59,59,2.5,3,3,-2.5
KXATPMATCH-26JUL14TRAKRU-TRA,ATP_MAIN,26_50,True,46,41.5,42,42,-4.5,-4,-4,4.5
KXATPMATCH-26JUL14VALDAM-DAM,ATP_MAIN,le25,True,19,18.5,19,19,-0.5,0,0,0.5
KXATPMATCH-26JUL14VALDAM-VAL,ATP_MAIN,ge76,True,82,81.5,82,82,-0.5,0,0,0.5
KXATPMATCH-26JUL14VANDAN-DAN,ATP_MAIN,26_50,True,40,40.5,41,41,0.5,1,1,-0.5
KXATPMATCH-26JUL14VANDAN-VAN,ATP_MAIN,51_75,True,61,59.5,60,60,-1.5,-1,-1,1.5
KXATPMATCH-26JUL15ALTDAR-ALT,ATP_MAIN,26_50,True,37,37.5,38,38,0.5,1,1,-0.5
KXATPMATCH-26JUL15ALTDAR-DAR,ATP_MAIN,51_75,True,65,63.5,64,64,-1.5,-1,-1,1.5
KXATPMATCH-26JUL15BASTIR-BAS,ATP_MAIN,26_50,True,31,30.5,31,30,-0.5,0,-1,0.5
KXATPMATCH-26JUL15BASTIR-TIR,ATP_MAIN,51_75,True,71,70.0,71,70,-1.0,0,-1,1.0
KXATPMATCH-26JUL15BORDIM-BOR,ATP_MAIN,51_75,True,67,66.5,67,66,-0.5,0,-1,0.5
KXATPMATCH-26JUL15BORDIM-DIM,ATP_MAIN,26_50,True,34,33.5,34,34,-0.5,0,0,0.5
KXATPMATCH-26JUL15BUBHAL-BUB,ATP_MAIN,51_75,True,69,69.5,70,70,0.5,1,1,-0.5
KXATPMATCH-26JUL15BUBHAL-HAL,ATP_MAIN,26_50,True,32,31.5,32,31,-0.5,0,-1,0.5
KXATPMATCH-26JUL15CARUGO-CAR,ATP_MAIN,51_75,True,57,60.5,61,61,3.5,4,4,-3.5
KXATPMATCH-26JUL15CARUGO-UGO,ATP_MAIN,26_50,True,44,39.5,40,40,-4.5,-4,-4,4.5
KXATPMATCH-26JUL15CERKEC-CER,ATP_MAIN,51_75,True,57,52.0,52,52,-5.0,-5,-5,5.0
KXATPMATCH-26JUL15CERKEC-KEC,ATP_MAIN,26_50,True,45,48.0,49,49,3.0,4,4,-3.0
KXATPMATCH-26JUL15COBBUR-BUR,ATP_MAIN,26_50,True,36,30.5,31,31,-5.5,-5,-5,5.5
KXATPMATCH-26JUL15COBBUR-COB,ATP_MAIN,51_75,True,68,70.5,71,71,2.5,3,3,-2.5
KXATPMATCH-26JUL15COLSON-COL,ATP_MAIN,51_75,True,66,66.5,67,67,0.5,1,1,-0.5
KXATPMATCH-26JUL15COLSON-SON,ATP_MAIN,26_50,True,36,34.5,35,35,-1.5,-1,-1,1.5
KXATPMATCH-26JUL15ETCMER-ETC,ATP_MAIN,51_75,True,64,59.5,60,61,-4.5,-4,-3,4.5
KXATPMATCH-26JUL15ETCMER-MER,ATP_MAIN,26_50,True,38,40.5,41,41,2.5,3,3,-2.5
KXATPMATCH-26JUL15GOMARN-ARN,ATP_MAIN,ge76,True,78,77.5,78,78,-0.5,0,0,0.5
KXATPMATCH-26JUL15GOMARN-GOM,ATP_MAIN,le25,True,23,23.5,24,24,0.5,1,1,-0.5
KXATPMATCH-26JUL15HANVAC-HAN,ATP_MAIN,51_75,True,62,63.5,64,64,1.5,2,2,-1.5
KXATPMATCH-26JUL15HANVAC-VAC,ATP_MAIN,26_50,True,39,37.5,38,38,-1.5,-1,-1,1.5
KXATPMATCH-26JUL15KYMTSI-KYM,ATP_MAIN,26_50,True,27,29.5,30,30,2.5,3,3,-2.5
KXATPMATCH-26JUL15KYMTSI-TSI,ATP_MAIN,51_75,True,75,71.0,72,72,-4.0,-3,-3,4.0
KXATPMATCH-26JUL15PRADZU-DZU,ATP_MAIN,51_75,True,65,65.5,66,66,0.5,1,1,-0.5
KXATPMATCH-26JUL15PRADZU-PRA,ATP_MAIN,26_50,True,38,35.5,36,36,-2.5,-2,-2,2.5
KXATPMATCH-26JUL15PRIMOL-MOL,ATP_MAIN,26_50,True,28,30.5,31,31,2.5,3,3,-2.5
KXATPMATCH-26JUL15PRIMOL-PRI,ATP_MAIN,51_75,True,74,69.5,70,70,-4.5,-4,-4,4.5
KXATPMATCH-26JUL15RUBPEL-PEL,ATP_MAIN,le25,True,29,25.5,26,26,-3.5,-3,-3,3.5
KXATPMATCH-26JUL15RUBPEL-RUB,ATP_MAIN,51_75,True,74,75.5,76,76,1.5,2,2,-1.5
KXATPMATCH-26JUL15TABMID-MID,ATP_MAIN,le25,True,24,25.0,27,27,1.0,3,3,-1.0
KXATPMATCH-26JUL15TABMID-TAB,ATP_MAIN,51_75,True,76,75.5,76,75,-0.5,0,-1,0.5
KXATPMATCH-26JUL15TRANAV-NAV,ATP_MAIN,ge76,True,84,83.5,84,84,-0.5,0,0,0.5
KXATPMATCH-26JUL15TRANAV-TRA,ATP_MAIN,le25,True,17,16.5,17,17,-0.5,0,0,0.5
KXATPMATCH-26JUL15TRUDAV-DAV,ATP_MAIN,51_75,True,85,75.5,76,76,-9.5,-9,-9,9.5
KXATPMATCH-26JUL15TRUDAV-TRU,ATP_MAIN,le25,True,15,25.5,26,26,10.5,11,11,-10.5
KXATPMATCH-26JUL15VANDRO-DRO,ATP_MAIN,51_75,True,58,55.5,56,56,-2.5,-2,-2,2.5
KXATPMATCH-26JUL15VANDRO-VAN,ATP_MAIN,26_50,True,43,44.5,45,45,1.5,2,2,-1.5
KXATPMATCH-26JUL15VANVAL-VAL,ATP_MAIN,51_75,True,52,51.5,52,52,-0.5,0,0,0.5
KXATPMATCH-26JUL15VANVAL-VAN,ATP_MAIN,26_50,True,48,48.5,49,49,0.5,1,1,-0.5
KXATPMATCH-26JUL16BURUGO-BUR,ATP_MAIN,51_75,True,59,58.5,59,59,-0.5,0,0,0.5
KXATPMATCH-26JUL16BURUGO-UGO,ATP_MAIN,26_50,True,43,41.5,42,41,-1.5,-1,-2,1.5
KXATPMATCH-26JUL16DEJBAE-BAE,ATP_MAIN,26_50,True,49,46.5,47,47,-2.5,-2,-2,2.5
KXATPMATCH-26JUL16DEJBAE-DEJ,ATP_MAIN,51_75,True,51,53.5,54,54,2.5,3,3,-2.5
KXATPMATCH-26JUL16DZUARN-ARN,ATP_MAIN,51_75,True,68,66.5,67,67,-1.5,-1,-1,1.5
KXATPMATCH-26JUL16DZUARN-DZU,ATP_MAIN,26_50,True,33,35.0,36,34,2.0,3,1,-2.0
KXATPMATCH-26JUL16FARRUU-FAR,ATP_MAIN,le25,True,21,21.5,22,22,0.5,1,1,-0.5
KXATPMATCH-26JUL16FARRUU-RUU,ATP_MAIN,ge76,True,81,79.5,80,80,-1.5,-1,-1,1.5
KXATPMATCH-26JUL16MERDRO-DRO,ATP_MAIN,26_50,True,40,39.5,40,39,-0.5,0,-1,0.5
KXATPMATCH-26JUL16MERDRO-MER,ATP_MAIN,51_75,True,60,61.0,62,61,1.0,2,1,-1.0
KXATPMATCH-26JUL16MOLDAV-DAV,ATP_MAIN,51_75,True,57,58.5,59,59,1.5,2,2,-1.5
KXATPMATCH-26JUL16MOLDAV-MOL,ATP_MAIN,26_50,True,43,42.5,43,43,-0.5,0,0,0.5
KXATPMATCH-26JUL16SHESTR-SHE,ATP_MAIN,26_50,True,49,50.5,51,51,1.5,2,2,-1.5
KXATPMATCH-26JUL16SHESTR-STR,ATP_MAIN,26_50,True,53,49.5,50,50,-3.5,-3,-3,3.5
KXATPMATCH-26JUL17BORDAR-BOR,ATP_MAIN,26_50,True,43,42.5,43,43,-0.5,0,0,0.5
KXATPMATCH-26JUL17BORDAR-DAR,ATP_MAIN,51_75,True,58,57.5,58,58,-0.5,0,0,0.5
KXATPMATCH-26JUL17BURMER-BUR,ATP_MAIN,26_50,True,1,38.5,39,39,37.5,38,38,-37.5
KXATPMATCH-26JUL17BURMER-MER,ATP_MAIN,51_75,True,99,61.5,62,62,-37.5,-37,-37,37.5
KXATPMATCH-26JUL17CERRUU-CER,ATP_MAIN,26_50,True,26,26.5,27,27,0.5,1,1,-0.5
KXATPMATCH-26JUL17CERRUU-RUU,ATP_MAIN,51_75,True,75,73.5,74,74,-1.5,-1,-1,1.5
KXATPMATCH-26JUL17COLVAC-COL,ATP_MAIN,51_75,True,57,57.0,58,58,0.0,1,1,0.0
KXATPMATCH-26JUL17COLVAC-VAC,ATP_MAIN,26_50,True,45,42.5,43,44,-2.5,-2,-1,2.5
KXATPMATCH-26JUL17DZUMOL-DZU,ATP_MAIN,26_50,True,33,32.5,33,33,-0.5,0,0,0.5
KXATPMATCH-26JUL17DZUMOL-MOL,ATP_MAIN,51_75,True,69,67.5,68,68,-1.5,-1,-1,1.5
KXATPMATCH-26JUL17HALSHE-HAL,ATP_MAIN,51_75,True,59,50.0,94,0,-9.0,35,-59,9.0
KXATPMATCH-26JUL17HALSHE-SHE,ATP_MAIN,26_50,True,44,50.0,94,0,6.0,50,-44,-6.0
KXATPMATCH-26JUL17RINTSI-RIN,ATP_MAIN,26_50,True,38,38.5,39,39,0.5,1,1,-0.5
KXATPMATCH-26JUL17RINTSI-TSI,ATP_MAIN,51_75,True,62,61.5,62,62,-0.5,0,0,0.5
KXATPMATCH-26JUL17RUBBAE-BAE,ATP_MAIN,26_50,True,37,37.5,38,38,0.5,1,1,-0.5
KXATPMATCH-26JUL17RUBBAE-RUB,ATP_MAIN,51_75,True,64,62.5,63,63,-1.5,-1,-1,1.5
KXATPMATCH-26JUL17TABTIR-TAB,ATP_MAIN,51_75,True,56,55.5,56,56,-0.5,0,0,0.5
KXATPMATCH-26JUL17TABTIR-TIR,ATP_MAIN,26_50,True,45,44.5,45,44,-0.5,0,-1,0.5
KXATPMATCH-26JUL17VALTRA-TRA,ATP_MAIN,26_50,True,30,28.5,29,29,-1.5,-1,-1,1.5
KXATPMATCH-26JUL17VALTRA-VAL,ATP_MAIN,51_75,True,72,71.5,72,72,-0.5,0,0,0.5
KXATPMATCH-26JUL18BUTTAB-BUT,ATP_MAIN,26_50,True,31,31.5,32,33,0.5,1,2,-0.5
KXATPMATCH-26JUL18BUTTAB-TAB,ATP_MAIN,51_75,True,69,69.0,70,70,0.0,1,1,0.0
KXATPMATCH-26JUL18CINMIC-CIN,ATP_MAIN,51_75,True,74,73.5,74,74,-0.5,0,0,0.5
KXATPMATCH-26JUL18CINMIC-MIC,ATP_MAIN,26_50,True,28,26.5,27,27,-1.5,-1,-1,1.5
KXATPMATCH-26JUL18COLCER-CER,ATP_MAIN,26_50,True,1,46.0,42,44,45.0,41,43,-45.0
KXATPMATCH-26JUL18COLCER-COL,ATP_MAIN,51_75,True,99,58.0,58,58,-41.0,-41,-41,41.0
KXATPMATCH-26JUL18CORSAC-COR,ATP_MAIN,26_50,True,6,30.5,31,31,24.5,25,25,-24.5
KXATPMATCH-26JUL18CORSAC-SAC,ATP_MAIN,51_75,True,94,67.5,68,68,-26.5,-26,-26,26.5
KXATPMATCH-26JUL18DANPRA-DAN,ATP_MAIN,51_75,True,61,59.0,60,60,-2.0,-1,-1,2.0
KXATPMATCH-26JUL18DANPRA-PRA,ATP_MAIN,26_50,True,41,40.5,41,41,-0.5,0,0,0.5
KXATPMATCH-26JUL18DELRIB-DEL,ATP_MAIN,51_75,True,70,69.5,70,70,-0.5,0,0,0.5
KXATPMATCH-26JUL18DELRIB-RIB,ATP_MAIN,26_50,True,31,31.5,32,31,0.5,1,0,-0.5
KXATPMATCH-26JUL18DOMSKA-DOM,ATP_MAIN,le25,True,22,19.5,20,20,-2.5,-2,-2,2.5
KXATPMATCH-26JUL18DOMSKA-SKA,ATP_MAIN,ge76,True,80,80.5,81,81,0.5,1,1,-0.5
KXATPMATCH-26JUL18GAUTSE-GAU,ATP_MAIN,51_75,True,57,60.5,61,61,3.5,4,4,-3.5
KXATPMATCH-26JUL18GAUTSE-TSE,ATP_MAIN,26_50,True,44,39.5,40,40,-4.5,-4,-4,4.5
KXATPMATCH-26JUL18HEIFEL-FEL,ATP_MAIN,26_50,True,44,42.5,43,43,-1.5,-1,-1,1.5
KXATPMATCH-26JUL18HEIFEL-HEI,ATP_MAIN,51_75,True,59,57.5,58,58,-1.5,-1,-1,1.5
KXATPMATCH-26JUL18HIPGIU-GIU,ATP_MAIN,51_75,True,77,73.5,74,74,-3.5,-3,-3,3.5
KXATPMATCH-26JUL18HIPGIU-HIP,ATP_MAIN,26_50,True,24,27.5,28,28,3.5,4,4,-3.5
KXATPMATCH-26JUL18JACDA-DA,ATP_MAIN,le25,True,4,3.5,4,4,-0.5,0,0,0.5
KXATPMATCH-26JUL18JACDA-JAC,ATP_MAIN,ge76,True,96,96.5,97,97,0.5,1,1,-0.5
KXATPMATCH-26JUL18KOPHER-HER,ATP_MAIN,26_50,True,42,43.5,44,43,1.5,2,1,-1.5
KXATPMATCH-26JUL18KOPHER-KOP,ATP_MAIN,51_75,True,60,55.5,56,56,-4.5,-4,-4,4.5
KXATPMATCH-26JUL18LUZTSE-LUZ,ATP_MAIN,ge76,True,99,49.0,92,0,-50.0,-7,-99,50.0
KXATPMATCH-26JUL18LUZTSE-TSE,ATP_MAIN,ge76,True,1,49.0,92,0,48.0,91,-1,-48.0
KXATPMATCH-26JUL18MARJOR-JOR,ATP_MAIN,26_50,True,33,32.5,33,30,-0.5,0,-3,0.5
KXATPMATCH-26JUL18MARJOR-MAR,ATP_MAIN,51_75,True,67,68.5,69,70,1.5,2,3,-1.5
KXATPMATCH-26JUL18MERDZU-DZU,ATP_MAIN,26_50,True,33,33.5,34,35,0.5,1,2,-0.5
KXATPMATCH-26JUL18MERDZU-MER,ATP_MAIN,51_75,True,68,66.5,67,67,-1.5,-1,-1,1.5
KXATPMATCH-26JUL18PELSIL-PEL,ATP_MAIN,ge76,True,95,90.5,91,91,-4.5,-4,-4,4.5
KXATPMATCH-26JUL18PELSIL-SIL,ATP_MAIN,le25,True,6,9.5,10,10,3.5,4,4,-3.5
KXATPMATCH-26JUL18ROCBUE-BUE,ATP_MAIN,ge76,True,85,82.5,83,83,-2.5,-2,-2,2.5
KXATPMATCH-26JUL18ROCBUE-ROC,ATP_MAIN,le25,True,16,17.5,18,18,1.5,2,2,-1.5
KXATPMATCH-26JUL18RODCHE-CHE,ATP_MAIN,le25,True,16,20.5,21,20,4.5,5,4,-4.5
KXATPMATCH-26JUL18RODCHE-ROD,ATP_MAIN,ge76,True,85,79.5,80,80,-5.5,-5,-5,5.5
KXATPMATCH-26JUL18RUBTAB-RUB,ATP_MAIN,51_75,True,66,69.5,70,70,3.5,4,4,-3.5
KXATPMATCH-26JUL18RUBTAB-TAB,ATP_MAIN,26_50,True,35,30.5,31,31,-4.5,-4,-4,4.5
KXATPMATCH-26JUL18SHETSI-SHE,ATP_MAIN,le25,True,27,21.5,22,23,-5.5,-5,-4,5.5
KXATPMATCH-26JUL18SHETSI-TSI,ATP_MAIN,ge76,True,74,77.5,78,78,3.5,4,4,-3.5
KXATPMATCH-26JUL18VALDAR-DAR,ATP_MAIN,51_75,False,68,,,,,,,
KXATPMATCH-26JUL18VALDAR-VAL,ATP_MAIN,26_50,True,34,33.5,34,34,-0.5,0,0,0.5
KXATPMATCH-26JUL18WALDJE-DJE,ATP_MAIN,ge76,True,98,95.5,96,96,-2.5,-2,-2,2.5
KXATPMATCH-26JUL18WALDJE-WAL,ATP_MAIN,le25,True,4,4.5,5,5,0.5,1,1,-0.5
KXATPMATCH-26JUL19ALTCOL-ALT,ATP_MAIN,26_50,True,40,33.5,48,70,-6.5,8,30,6.5
KXATPMATCH-26JUL19ALTCOL-COL,ATP_MAIN,51_75,True,61,68.5,77,77,7.5,16,16,-7.5
KXATPMATCH-26JUL19BAEKEC-BAE,ATP_MAIN,26_50,True,42,43.0,45,45,1.0,3,3,-1.0
KXATPMATCH-26JUL19BAEKEC-KEC,ATP_MAIN,51_75,True,59,55.0,56,57,-4.0,-3,-2,4.0
KXATPMATCH-26JUL19CERTRU-CER,ATP_MAIN,51_75,True,74,63.5,65,66,-10.5,-9,-8,10.5
KXATPMATCH-26JUL19CERTRU-TRU,ATP_MAIN,26_50,True,27,35.5,38,38,8.5,11,11,-8.5
KXATPMATCH-26JUL19CHODEJ-CHO,ATP_MAIN,26_50,True,47,44.5,47,47,-2.5,0,0,2.5
KXATPMATCH-26JUL19CHODEJ-DEJ,ATP_MAIN,51_75,True,57,55.5,57,57,-1.5,0,0,1.5
KXATPMATCH-26JUL19CINGIU-CIN,ATP_MAIN,le25,False,,,,,,,,
KXATPMATCH-26JUL19CINGIU-GIU,ATP_MAIN,le25,False,,,,,,,,
KXATPMATCH-26JUL19DELDJE-DEL,ATP_MAIN,le25,False,,,,,,,,
KXATPMATCH-26JUL19DELDJE-DJE,ATP_MAIN,le25,False,,,,,,,,
KXATPMATCH-26JUL19DROUGO-DRO,ATP_MAIN,26_50,True,47,47.5,49,49,0.5,2,2,-0.5
KXATPMATCH-26JUL19DROUGO-UGO,ATP_MAIN,26_50,True,55,51.5,53,53,-3.5,-2,-2,3.5
KXATPMATCH-26JUL19FELKOP-FEL,ATP_MAIN,51_75,True,76,75.5,76,76,-0.5,0,0,0.5
KXATPMATCH-26JUL19FELKOP-KOP,ATP_MAIN,le25,True,26,24.5,25,25,-1.5,-1,-1,1.5
KXATPMATCH-26JUL19FERVAN-FER,ATP_MAIN,le25,True,20,18.0,19,19,-2.0,-1,-1,2.0
KXATPMATCH-26JUL19FERVAN-VAN,ATP_MAIN,ge76,True,81,81.5,83,83,0.5,2,2,-0.5
KXATPMATCH-26JUL19GASDZU-DZU,ATP_MAIN,51_75,True,50,57.5,58,58,7.5,8,8,-7.5
KXATPMATCH-26JUL19GASDZU-GAS,ATP_MAIN,26_50,True,51,44.5,45,45,-6.5,-6,-6,6.5
KXATPMATCH-26JUL19GAUCAR-CAR,ATP_MAIN,51_75,True,71,68.0,69,69,-3.0,-2,-2,3.0
KXATPMATCH-26JUL19GAUCAR-GAU,ATP_MAIN,26_50,True,30,31.5,32,32,1.5,2,2,-1.5
KXATPMATCH-26JUL19JACDAN-DAN,ATP_MAIN,le25,False,,,,,,,,
KXATPMATCH-26JUL19JACDAN-JAC,ATP_MAIN,le25,False,,,,,,,,
KXATPMATCH-26JUL19KOPBUS-BUS,ATP_MAIN,51_75,True,65,66.0,68,68,1.0,3,3,-1.0
KXATPMATCH-26JUL19KOPBUS-KOP,ATP_MAIN,26_50,True,37,33.5,34,34,-3.5,-3,-3,3.5
KXATPMATCH-26JUL19LUZTAB-LUZ,ATP_MAIN,le25,True,8,10.5,11,11,2.5,3,3,-2.5
KXATPMATCH-26JUL19LUZTAB-TAB,ATP_MAIN,ge76,True,92,90.5,91,91,-1.5,-1,-1,1.5
KXATPMATCH-26JUL19MARSKA-MAR,ATP_MAIN,51_75,True,62,59.5,60,60,-2.5,-2,-2,2.5
KXATPMATCH-26JUL19MARSKA-SKA,ATP_MAIN,26_50,True,40,37.5,38,39,-2.5,-2,-1,2.5
KXATPMATCH-26JUL19MOLOFN-MOL,ATP_MAIN,51_75,True,63,61.0,63,63,-2.0,0,0,2.0
KXATPMATCH-26JUL19MOLOFN-OFN,ATP_MAIN,26_50,True,40,38.5,41,39,-1.5,1,-1,1.5
KXATPMATCH-26JUL19MULNAV-MUL,ATP_MAIN,le25,True,18,18.0,20,20,0.0,2,2,0.0
KXATPMATCH-26JUL19MULNAV-NAV,ATP_MAIN,ge76,True,84,82.0,84,84,-2.0,0,0,2.0
KXATPMATCH-26JUL19NEUHAN-HAN,ATP_MAIN,51_75,True,75,68.0,70,70,-7.0,-5,-5,7.0
KXATPMATCH-26JUL19NEUHAN-NEU,ATP_MAIN,26_50,True,26,30.0,31,31,4.0,5,5,-4.0
KXATPMATCH-26JUL19PELBUE-BUE,ATP_MAIN,le25,False,,,,,,,,
KXATPMATCH-26JUL19PELBUE-PEL,ATP_MAIN,le25,False,,,,,,,,
KXATPMATCH-26JUL19RODSAC-ROD,ATP_MAIN,le25,False,,,,,,,,
KXATPMATCH-26JUL19RODSAC-SAC,ATP_MAIN,le25,False,,,,,,,,
KXATPMATCH-26JUL19RUBDAR-DAR,ATP_MAIN,le25,False,,,,,,,,
KXATPMATCH-26JUL19RUBDAR-RUB,ATP_MAIN,le25,False,,,,,,,,
KXATPMATCH-26JUL19STRSHE-SHE,ATP_MAIN,26_50,True,43,39.0,40,40,-4.0,-3,-3,4.0
KXATPMATCH-26JUL19STRSHE-STR,ATP_MAIN,51_75,True,59,60.0,62,63,1.0,3,4,-1.0
KXATPMATCH-26JUL19TORBAS-BAS,ATP_MAIN,ge76,True,77,77.5,78,78,0.5,1,1,-0.5
KXATPMATCH-26JUL19TORBAS-TOR,ATP_MAIN,le25,True,24,22.5,23,21,-1.5,-1,-3,1.5
KXATPMATCH-26JUL19TSICOL-COL,ATP_MAIN,26_50,True,42,43.5,44,44,1.5,2,2,-1.5
KXATPMATCH-26JUL19TSICOL-TSI,ATP_MAIN,51_75,True,59,56.5,57,57,-2.5,-2,-2,2.5
KXATPMATCH-26JUL19VANFAR-FAR,ATP_MAIN,51_75,True,64,56.5,57,56,-7.5,-7,-8,7.5
KXATPMATCH-26JUL19VANFAR-VAN,ATP_MAIN,26_50,True,38,43.0,44,44,5.0,6,6,-5.0
KXATPMATCH-26JUL19WAWBUR-BUR,ATP_MAIN,51_75,True,67,51.5,77,60,-15.5,10,-7,15.5
KXATPMATCH-26JUL19WAWBUR-WAW,ATP_MAIN,26_50,True,34,48.5,74,77,14.5,40,43,-14.5
KXATPMATCH-26JUL20DIACIN-CIN,ATP_MAIN,26_50,True,40,39.5,40,39,-0.5,0,-1,0.5
KXATPMATCH-26JUL20DIACIN-DIA,ATP_MAIN,51_75,True,61,61.0,61,62,0.0,0,1,0.0
KXATPMATCH-26JUL20DJECIN-CIN,ATP_MAIN,le25,True,50,13.0,16,45,-37.0,-34,-5,37.0
KXATPMATCH-26JUL20DJECIN-DJE,ATP_MAIN,51_75,True,53,43.0,50,61,-10.0,-3,8,10.0
KXATPMATCH-26JUL20ROCMAR-MAR,ATP_MAIN,26_50,True,44,45.5,46,46,1.5,2,2,-1.5
KXATPMATCH-26JUL20ROCMAR-ROC,ATP_MAIN,51_75,True,56,54.5,55,55,-1.5,-1,-1,1.5
KXATPMATCH-26JUL20SCHROD-ROD,ATP_MAIN,51_75,False,63,,,,,,,
KXATPMATCH-26JUL20SCHROD-SCH,ATP_MAIN,26_50,True,39,40.5,41,41,1.5,2,2,-1.5
KXWTACHALLENGERMATCH-26JUL12ARIZHA-ARI,WTA_CHALL,26_50,True,2,35.0,36,36,33.0,34,34,-33.0
KXWTACHALLENGERMATCH-26JUL12ARIZHA-ZHA,WTA_CHALL,51_75,True,99,64.0,65,65,-35.0,-34,-34,35.0
