class,leg_ticker,sibling_ticker,category,region,sibling_fill_cents,own_audited_close_cents,cap_99_minus_sibfill,cap_close_minus_1,target,verdict,reason,first_qualifying_epoch,first_qualifying_price,release_minutes
a_carried_pair,KXATPMATCH-26JUL20ROCMAR-MAR,KXATPMATCH-26JUL20ROCMAR-ROC,ATP_MAIN,26_50,55,44,44,43,43,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXATPMATCH-26JUL20ROCMAR-ROC,KXATPMATCH-26JUL20ROCMAR-MAR,ATP_MAIN,51_75,44,56,55,55,55,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL12BOSKOV-BOS,KXWTACHALLENGERMATCH-26JUL12BOSKOV-KOV,WTA_CHALL,ge76,6,93,93,92,92,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL12BOSKOV-KOV,KXWTACHALLENGERMATCH-26JUL12BOSKOV-BOS,WTA_CHALL,le25,93,8,6,7,6,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL12KHOVIG-KHO,KXWTACHALLENGERMATCH-26JUL12KHOVIG-VIG,WTA_CHALL,ge76,1,99,98,98,98,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL12KHOVIG-VIG,KXWTACHALLENGERMATCH-26JUL12KHOVIG-KHO,WTA_CHALL,le25,98,1,1,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL12PALCOL-COL,KXWTACHALLENGERMATCH-26JUL12PALCOL-PAL,WTA_CHALL,le25,78,99,21,98,21,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783853735,21,12.7
a_carried_pair,KXWTACHALLENGERMATCH-26JUL12PALCOL-PAL,KXWTACHALLENGERMATCH-26JUL12PALCOL-COL,WTA_CHALL,ge76,16,1,83,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL12SHEVAN-SHE,KXWTACHALLENGERMATCH-26JUL12SHEVAN-VAN,WTA_CHALL,51_75,42,76,57,75,57,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783863488,57,5.0
a_carried_pair,KXWTACHALLENGERMATCH-26JUL12SHEVAN-VAN,KXWTACHALLENGERMATCH-26JUL12SHEVAN-SHE,WTA_CHALL,26_50,57,26,42,25,25,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783871859,25,379.6
a_carried_pair,KXWTACHALLENGERMATCH-26JUL12SOKNUG-NUG,KXWTACHALLENGERMATCH-26JUL12SOKNUG-SOK,WTA_CHALL,51_75,32,71,67,70,67,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783864364,67,0.6
a_carried_pair,KXWTACHALLENGERMATCH-26JUL12SOKNUG-SOK,KXWTACHALLENGERMATCH-26JUL12SOKNUG-NUG,WTA_CHALL,26_50,67,32,32,31,31,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783864384,31,0.3
a_carried_pair,KXWTACHALLENGERMATCH-26JUL12VOLMAR-MAR,KXWTACHALLENGERMATCH-26JUL12VOLMAR-VOL,WTA_CHALL,51_75,43,58,56,57,56,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL12VOLMAR-VOL,KXWTACHALLENGERMATCH-26JUL12VOLMAR-MAR,WTA_CHALL,26_50,56,43,43,42,42,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL13KHOZHA-KHO,KXWTACHALLENGERMATCH-26JUL13KHOZHA-ZHA,WTA_CHALL,ge76,17,99,82,98,82,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783937390,81,6.3
a_carried_pair,KXWTACHALLENGERMATCH-26JUL13KHOZHA-ZHA,KXWTACHALLENGERMATCH-26JUL13KHOZHA-KHO,WTA_CHALL,le25,82,1,17,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL13KNUKUR-KNU,KXWTACHALLENGERMATCH-26JUL13KNUKUR-KUR,WTA_CHALL,ge76,10,94,89,93,89,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783951903,89,116.1
a_carried_pair,KXWTACHALLENGERMATCH-26JUL13KNUKUR-KUR,KXWTACHALLENGERMATCH-26JUL13KNUKUR-KNU,WTA_CHALL,le25,86,6,13,5,5,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL13VANLEE-LEE,KXWTACHALLENGERMATCH-26JUL13VANLEE-VAN,WTA_CHALL,26_50,54,3,45,2,2,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783950971,2,81.5
a_carried_pair,KXWTACHALLENGERMATCH-26JUL13VANLEE-VAN,KXWTACHALLENGERMATCH-26JUL13VANLEE-LEE,WTA_CHALL,51_75,45,98,54,97,54,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783946079,54,142.5
a_carried_pair,KXWTACHALLENGERMATCH-26JUL14DILFAL-DIL,KXWTACHALLENGERMATCH-26JUL14DILFAL-FAL,WTA_CHALL,26_50,66,87,33,86,33,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784033479,33,144.8
a_carried_pair,KXWTACHALLENGERMATCH-26JUL14DILFAL-FAL,KXWTACHALLENGERMATCH-26JUL14DILFAL-DIL,WTA_CHALL,51_75,33,21,66,20,20,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784037001,18,58.7
a_carried_pair,KXWTACHALLENGERMATCH-26JUL14HRUBUY-BUY,KXWTACHALLENGERMATCH-26JUL14HRUBUY-HRU,WTA_CHALL,le25,80,1,19,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL14HRUBUY-HRU,KXWTACHALLENGERMATCH-26JUL14HRUBUY-BUY,WTA_CHALL,ge76,19,99,80,98,80,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784047931,79,5.6
a_carried_pair,KXWTACHALLENGERMATCH-26JUL14TANHAV-HAV,KXWTACHALLENGERMATCH-26JUL14TANHAV-TAN,WTA_CHALL,26_50,61,1,38,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL14TANHAV-TAN,KXWTACHALLENGERMATCH-26JUL14TANHAV-HAV,WTA_CHALL,51_75,38,99,61,98,61,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784023739,61,292.7
a_carried_pair,KXWTACHALLENGERMATCH-26JUL14ZAKTKA-TKA,KXWTACHALLENGERMATCH-26JUL14ZAKTKA-ZAK,WTA_CHALL,le25,63,1,36,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL14ZAKTKA-ZAK,KXWTACHALLENGERMATCH-26JUL14ZAKTKA-TKA,WTA_CHALL,ge76,17,99,82,98,82,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784025105,82,324.9
a_carried_pair,KXWTACHALLENGERMATCH-26JUL15KNUTAR-KNU,KXWTACHALLENGERMATCH-26JUL15KNUTAR-TAR,WTA_CHALL,le25,78,36,21,35,21,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784123542,20,31.9
a_carried_pair,KXWTACHALLENGERMATCH-26JUL15KNUTAR-TAR,KXWTACHALLENGERMATCH-26JUL15KNUTAR-KNU,WTA_CHALL,ge76,20,64,79,63,63,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784125939,55,40.0
a_carried_pair,KXWTACHALLENGERMATCH-26JUL15TANGAS-GAS,KXWTACHALLENGERMATCH-26JUL15TANGAS-TAN,WTA_CHALL,51_75,44,1,55,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL15TANGAS-TAN,KXWTACHALLENGERMATCH-26JUL15TANGAS-GAS,WTA_CHALL,26_50,55,99,44,98,44,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784113868,42,0.6
a_carried_pair,KXWTACHALLENGERMATCH-26JUL15VANFAL-FAL,KXWTACHALLENGERMATCH-26JUL15VANFAL-VAN,WTA_CHALL,le25,82,1,17,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL15VANFAL-VAN,KXWTACHALLENGERMATCH-26JUL15VANFAL-FAL,WTA_CHALL,ge76,17,99,82,98,82,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784117614,81,351.1
a_carried_pair,KXWTACHALLENGERMATCH-26JUL16BRAVED-BRA,KXWTACHALLENGERMATCH-26JUL16BRAVED-VED,WTA_CHALL,26_50,57,44,42,43,42,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784230085,41,18.6
a_carried_pair,KXWTACHALLENGERMATCH-26JUL16BRAVED-VED,KXWTACHALLENGERMATCH-26JUL16BRAVED-BRA,WTA_CHALL,51_75,40,57,59,56,56,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL16GAOVAL-GAO,KXWTACHALLENGERMATCH-26JUL16GAOVAL-VAL,WTA_CHALL,26_50,49,1,50,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL16GAOVAL-VAL,KXWTACHALLENGERMATCH-26JUL16GAOVAL-GAO,WTA_CHALL,26_50,48,99,51,98,51,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784210039,50,0.5
a_carried_pair,KXWTACHALLENGERMATCH-26JUL16ZAKSHU-SHU,KXWTACHALLENGERMATCH-26JUL16ZAKSHU-ZAK,WTA_CHALL,26_50,53,1,46,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL16ZAKSHU-ZAK,KXWTACHALLENGERMATCH-26JUL16ZAKSHU-SHU,WTA_CHALL,51_75,42,99,57,98,57,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784210802,57,0.8
a_carried_pair,KXWTACHALLENGERMATCH-26JUL16ZVOHRU-HRU,KXWTACHALLENGERMATCH-26JUL16ZVOHRU-ZVO,WTA_CHALL,26_50,59,1,40,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL16ZVOHRU-ZVO,KXWTACHALLENGERMATCH-26JUL16ZVOHRU-HRU,WTA_CHALL,51_75,38,99,61,98,61,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784206223,57,7.5
a_carried_pair,KXWTACHALLENGERMATCH-26JUL17VANTAN-TAN,KXWTACHALLENGERMATCH-26JUL17VANTAN-VAN,WTA_CHALL,26_50,61,1,38,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL17VANTAN-VAN,KXWTACHALLENGERMATCH-26JUL17VANTAN-TAN,WTA_CHALL,51_75,36,99,63,98,63,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784297324,63,0.3
a_carried_pair,KXWTACHALLENGERMATCH-26JUL17ZAKPRO-PRO,KXWTACHALLENGERMATCH-26JUL17ZAKPRO-ZAK,WTA_CHALL,26_50,48,3,51,2,2,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784293745,2,308.0
a_carried_pair,KXWTACHALLENGERMATCH-26JUL17ZAKPRO-ZAK,KXWTACHALLENGERMATCH-26JUL17ZAKPRO-PRO,WTA_CHALL,26_50,51,99,48,98,48,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784286126,48,223.6
a_carried_pair,KXWTACHALLENGERMATCH-26JUL18URGKOT-KOT,KXWTACHALLENGERMATCH-26JUL18URGKOT-URG,WTA_CHALL,26_50,68,31,31,30,30,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL18URGKOT-URG,KXWTACHALLENGERMATCH-26JUL18URGKOT-KOT,WTA_CHALL,51_75,31,68,68,67,67,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL18WEBHOD-HOD,KXWTACHALLENGERMATCH-26JUL18WEBHOD-WEB,WTA_CHALL,ge76,4,96,95,95,95,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL18WEBHOD-WEB,KXWTACHALLENGERMATCH-26JUL18WEBHOD-HOD,WTA_CHALL,le25,95,4,4,3,3,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL19VANTAR-TAR,KXWTACHALLENGERMATCH-26JUL19VANTAR-VAN,WTA_CHALL,51_75,40,99,59,98,59,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784475908,59,59.9
a_carried_pair,KXWTACHALLENGERMATCH-26JUL19VANTAR-VAN,KXWTACHALLENGERMATCH-26JUL19VANTAR-TAR,WTA_CHALL,26_50,57,1,42,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL20GJOAND-AND,KXWTACHALLENGERMATCH-26JUL20GJOAND-GJO,WTA_CHALL,51_75,36,64,63,63,63,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTACHALLENGERMATCH-26JUL20GJOAND-GJO,KXWTACHALLENGERMATCH-26JUL20GJOAND-AND,WTA_CHALL,26_50,63,36,36,35,35,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL12HIBTON-HIB,KXWTAMATCH-26JUL12HIBTON-TON,WTA_MAIN,ge76,12,89,87,88,87,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL12HIBTON-TON,KXWTAMATCH-26JUL12HIBTON-HIB,WTA_MAIN,le25,87,12,12,11,11,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL13ARAZID-ARA,KXWTAMATCH-26JUL13ARAZID-ZID,WTA_MAIN,26_50,47,54,52,53,52,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783967897,51,0.0
a_carried_pair,KXWTAMATCH-26JUL13ARAZID-ZID,KXWTAMATCH-26JUL13ARAZID-ARA,WTA_MAIN,26_50,49,47,50,46,46,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL13BLISAS-BLI,KXWTAMATCH-26JUL13BLISAS-SAS,WTA_MAIN,26_50,56,42,43,41,41,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784049618,41,1344.3
a_carried_pair,KXWTAMATCH-26JUL13BLISAS-SAS,KXWTAMATCH-26JUL13BLISAS-BLI,WTA_MAIN,51_75,42,59,57,58,57,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL13BONSOR-BON,KXWTAMATCH-26JUL13BONSOR-SOR,WTA_MAIN,51_75,45,62,54,61,54,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL13BONSOR-SOR,KXWTAMATCH-26JUL13BONSOR-BON,WTA_MAIN,26_50,53,40,46,39,39,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL13MATMIC-MAT,KXWTAMATCH-26JUL13MATMIC-MIC,WTA_MAIN,26_50,58,43,41,42,41,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783963461,41,0.2
a_carried_pair,KXWTAMATCH-26JUL13MATMIC-MIC,KXWTAMATCH-26JUL13MATMIC-MAT,WTA_MAIN,51_75,41,57,58,56,56,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL13QUERUS-QUE,KXWTAMATCH-26JUL13QUERUS-RUS,WTA_MAIN,26_50,69,31,30,30,30,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL13QUERUS-RUS,KXWTAMATCH-26JUL13QUERUS-QUE,WTA_MAIN,51_75,30,69,69,68,68,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL13TIMANN-ANN,KXWTAMATCH-26JUL13TIMANN-TIM,WTA_MAIN,51_75,42,57,57,56,56,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL13TIMANN-TIM,KXWTAMATCH-26JUL13TIMANN-ANN,WTA_MAIN,26_50,57,43,42,42,42,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1783952575,42,2.0
a_carried_pair,KXWTAMATCH-26JUL13VALCOS-COS,KXWTAMATCH-26JUL13VALCOS-VAL,WTA_MAIN,le25,81,18,18,17,17,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL13VALCOS-VAL,KXWTAMATCH-26JUL13VALCOS-COS,WTA_MAIN,ge76,17,81,82,80,80,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL14AVAUCH-AVA,KXWTAMATCH-26JUL14AVAUCH-UCH,WTA_MAIN,51_75,44,57,55,56,55,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL14AVAUCH-UCH,KXWTAMATCH-26JUL14AVAUCH-AVA,WTA_MAIN,26_50,55,44,44,43,43,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL15KREMON-KRE,KXWTAMATCH-26JUL15KREMON-MON,WTA_MAIN,ge76,10,94,89,93,89,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL15KREMON-MON,KXWTAMATCH-26JUL15KREMON-KRE,WTA_MAIN,le25,89,8,10,7,7,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL15OLIPRI-OLI,KXWTAMATCH-26JUL15OLIPRI-PRI,WTA_MAIN,51_75,45,56,54,55,54,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784143981,54,729.2
a_carried_pair,KXWTAMATCH-26JUL15OLIPRI-PRI,KXWTAMATCH-26JUL15OLIPRI-OLI,WTA_MAIN,26_50,54,45,45,44,44,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL16KORANN-ANN,KXWTAMATCH-26JUL16KORANN-KOR,WTA_MAIN,26_50,48,54,51,53,51,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL16KORANN-KOR,KXWTAMATCH-26JUL16KORANN-ANN,WTA_MAIN,26_50,51,47,48,46,46,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL16UDVKAW-KAW,KXWTAMATCH-26JUL16UDVKAW-UDV,WTA_MAIN,26_50,54,45,45,44,44,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL16UDVKAW-UDV,KXWTAMATCH-26JUL16UDVKAW-KAW,WTA_MAIN,51_75,45,56,54,55,54,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL17PUTSHE-PUT,KXWTAMATCH-26JUL17PUTSHE-SHE,WTA_MAIN,51_75,27,42,72,41,41,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL17PUTSHE-SHE,KXWTAMATCH-26JUL17PUTSHE-PUT,WTA_MAIN,26_50,59,57,40,56,40,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784283052,40,302.1
a_carried_pair,KXWTAMATCH-26JUL17ZIDMAR-MAR,KXWTAMATCH-26JUL17ZIDMAR-ZID,WTA_MAIN,51_75,34,67,65,66,65,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL17ZIDMAR-ZID,KXWTAMATCH-26JUL17ZIDMAR-MAR,WTA_MAIN,26_50,65,34,34,33,33,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL18MASRYS-MAS,KXWTAMATCH-26JUL18MASRYS-RYS,WTA_MAIN,51_75,25,77,74,76,74,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL18MASRYS-RYS,KXWTAMATCH-26JUL18MASRYS-MAS,WTA_MAIN,26_50,74,24,25,23,23,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL18MORAKS-AKS,KXWTAMATCH-26JUL18MORAKS-MOR,WTA_MAIN,51_75,33,70,66,69,66,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL18MORAKS-MOR,KXWTAMATCH-26JUL18MORAKS-AKS,WTA_MAIN,26_50,66,30,33,29,29,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL18SHEOLI-OLI,KXWTAMATCH-26JUL18SHEOLI-SHE,WTA_MAIN,26_50,55,1,44,0,0,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL18SHEOLI-SHE,KXWTAMATCH-26JUL18SHEOLI-OLI,WTA_MAIN,51_75,40,99,59,98,59,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784385143,57,11.7
a_carried_pair,KXWTAMATCH-26JUL19VEDGAR-GAR,KXWTAMATCH-26JUL19VEDGAR-VED,WTA_MAIN,le25,88,11,11,10,10,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL19VEDGAR-VED,KXWTAMATCH-26JUL19VEDGAR-GAR,WTA_MAIN,ge76,11,90,88,89,88,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL19YASBAR-BAR,KXWTAMATCH-26JUL19YASBAR-YAS,WTA_MAIN,ge76,8,91,91,90,90,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL19YASBAR-YAS,KXWTAMATCH-26JUL19YASBAR-BAR,WTA_MAIN,le25,91,9,8,8,8,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784462297,8,62.4
a_carried_pair,KXWTAMATCH-26JUL20AKSCOS-AKS,KXWTAMATCH-26JUL20AKSCOS-COS,WTA_MAIN,26_50,70,20,29,19,19,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784557085,19,24.6
a_carried_pair,KXWTAMATCH-26JUL20AKSCOS-COS,KXWTAMATCH-26JUL20AKSCOS-AKS,WTA_MAIN,51_75,28,79,71,78,71,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784556845,70,1.5
a_carried_pair,KXWTAMATCH-26JUL20BARYUA-BAR,KXWTAMATCH-26JUL20BARYUA-YUA,WTA_MAIN,51_75,28,76,71,75,71,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL20BARYUA-YUA,KXWTAMATCH-26JUL20BARYUA-BAR,WTA_MAIN,26_50,71,25,28,24,24,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL20BLIBEJ-BEJ,KXWTAMATCH-26JUL20BLIBEJ-BLI,WTA_MAIN,51_75,38,65,61,64,61,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL20BLIBEJ-BLI,KXWTAMATCH-26JUL20BLIBEJ-BEJ,WTA_MAIN,26_50,61,36,38,35,35,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL20GAOTAG-GAO,KXWTAMATCH-26JUL20GAOTAG-TAG,WTA_MAIN,26_50,62,37,37,36,36,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL20GAOTAG-TAG,KXWTAMATCH-26JUL20GAOTAG-GAO,WTA_MAIN,51_75,37,64,62,63,62,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL20KOVTAR-KOV,KXWTAMATCH-26JUL20KOVTAR-TAR,WTA_MAIN,le25,76,23,23,22,22,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
